batter,first,second,third,outs,total_runs_inn,runs_up_to_batter,runs_after_batter,at_least_1_scored,base
Sudyka,1,_,_,1,4,0,4,True,1 _ _
Saunders,_,2,3,1,4,0,4,True,_ 2 3
J Smith,_,2,3,1,4,1,3,True,_ 2 3
Filia,_,2,3,2,4,1,3,True,_ 2 3
Gonzalez,1,2,3,2,4,1,3,True,1 2 3
A Smith,_,2,_,2,4,4,0,False,_ 2 _
McNally,_,_,_,0,0,0,0,False,_ _ _
Robinson,_,_,_,1,0,0,0,False,_ _ _
Halbach,_,_,_,2,0,0,0,False,_ _ _
Sudyka,_,_,_,0,0,0,0,False,_ _ _
Saunders,_,_,_,1,0,0,0,False,_ _ _
J Smith,_,_,_,2,0,0,0,False,_ _ _
Filia,_,_,_,0,3,0,3,True,_ _ _
Gonzalez,1,_,_,0,3,0,3,True,1 _ _
A Smith,_,2,3,0,3,0,3,True,_ 2 3
McNally,_,2,_,0,3,2,1,True,_ 2 _
Robinson,_,2,_,0,3,3,0,False,_ 2 _
Halbach,_,2,_,1,3,3,0,False,_ 2 _
Sudyka,_,2,_,2,3,3,0,False,_ 2 _
Saunders,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,_,_,_,2,0,0,0,False,_ _ _
Saunders,_,_,_,0,2,0,2,True,_ _ _
J Smith,1,_,_,0,2,0,2,True,1 _ _
A Smith,1,_,_,1,2,0,2,True,1 _ _
Filia,1,_,3,1,2,0,2,True,1 _ 3
Gonzalez,1,2,_,1,2,1,1,True,1 2 _
FitzGerald,1,2,3,1,2,1,1,True,1 2 3
Fuhrman,1,2,_,2,2,2,0,False,1 2 _
McNally,_,_,_,0,0,0,0,False,_ _ _
Sudyka,_,_,_,1,0,0,0,False,_ _ _
Saunders,_,_,_,2,0,0,0,False,_ _ _
J Smith,_,_,_,0,0,0,0,False,_ _ _
A Smith,1,_,_,0,0,0,0,False,1 _ _
Filia,_,_,_,2,0,0,0,False,_ _ _
Gonzalez,_,_,_,0,0,0,0,False,_ _ _
FitzGerald,1,_,_,0,0,0,0,False,1 _ _
Fuhrman,1,_,3,0,0,0,0,False,1 _ 3
McNally,1,_,3,1,0,0,0,False,1 _ 3
Sudyka,1,_,3,2,0,0,0,False,1 _ 3
Costello,_,_,_,0,3,0,3,True,_ _ _
Halbach,_,2,_,0,3,0,3,True,_ 2 _
Kleszcz,1,_,3,0,3,0,3,True,1 _ 3
Filia,1,_,3,1,3,0,3,True,1 _ 3
Lucchetti,_,2,3,1,3,1,2,True,_ 2 3
FitzGerald,_,2,_,2,3,2,1,True,_ 2 _
Fuhrman,_,2,_,2,3,3,0,False,_ 2 _
Glascoe,_,_,_,0,1,0,1,True,_ _ _
Sudyka,_,2,_,0,1,0,1,True,_ 2 _
Costello,1,2,_,0,1,0,1,True,1 2 _
Halbach,1,2,_,1,1,0,1,True,1 2 _
Kleszcz,_,2,3,1,1,1,0,False,_ 2 3
Filia,_,2,3,2,1,1,0,False,_ 2 3
Lucchetti,_,_,_,0,0,0,0,False,_ _ _
FitzGerald,_,_,_,1,0,0,0,False,_ _ _
Fuhrman,_,_,_,2,0,0,0,False,_ _ _
Glascoe,_,_,_,0,1,0,1,True,_ _ _
Sudyka,1,_,_,0,1,0,1,True,1 _ _
Costello,1,_,_,1,1,0,1,True,1 _ _
Halbach,1,_,_,2,1,0,1,True,1 _ _
Kleszcz,_,2,_,2,1,1,0,False,_ 2 _
Filia,_,_,_,0,0,0,0,False,_ _ _
Lucchetti,1,_,_,0,0,0,0,False,1 _ _
FitzGerald,_,2,_,1,0,0,0,False,_ 2 _
Fuhrman,_,2,_,2,0,0,0,False,_ 2 _
Saunders,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
A Smith,_,_,_,2,0,0,0,False,_ _ _
Filia,_,_,_,0,0,0,0,False,_ _ _
FitzGerald,1,_,_,0,0,0,0,False,1 _ _
Gonzalez,1,_,_,1,0,0,0,False,1 _ _
Glascoe,1,_,_,2,0,0,0,False,1 _ _
Robinson,_,_,_,0,0,0,0,False,_ _ _
Sudyka,_,_,_,1,0,0,0,False,_ _ _
Saunders,_,_,_,2,0,0,0,False,_ _ _
J Smith,1,_,_,2,0,0,0,False,1 _ _
A Smith,1,2,_,2,0,0,0,False,1 2 _
Filia,_,_,_,0,1,0,1,True,_ _ _
FitzGerald,_,2,_,0,1,0,1,True,_ 2 _
Gonzalez,_,2,_,0,1,1,0,False,_ 2 _
Glascoe,1,2,_,0,1,1,0,False,1 2 _
Robinson,1,2,_,1,1,1,0,False,1 2 _
Sudyka,1,2,_,2,1,1,0,False,1 2 _
Saunders,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
A Smith,_,_,_,2,0,0,0,False,_ _ _
Filia,_,_,_,0,3,0,3,True,_ _ _
FitzGerald,1,_,_,0,3,0,3,True,1 _ _
Gonzalez,1,_,_,1,3,0,3,True,1 _ _
Glascoe,_,_,_,1,3,2,1,True,_ _ _
Robinson,_,2,_,1,3,2,1,True,_ 2 _
Sudyka,_,_,3,2,3,2,1,True,_ _ 3
Saunders,1,_,_,2,3,3,0,False,1 _ _
J Smith,_,_,_,0,0,0,0,False,_ _ _
A Smith,1,_,_,0,0,0,0,False,1 _ _
Filia,_,2,_,1,0,0,0,False,_ 2 _
FitzGerald,1,2,_,1,0,0,0,False,1 2 _
Gonzalez,_,_,_,0,0,0,0,False,_ _ _
Glascoe,1,_,_,0,0,0,0,False,1 _ _
Robinson,_,2,_,1,0,0,0,False,_ 2 _
Sudyka,1,2,_,1,0,0,0,False,1 2 _
Saunders,1,2,_,2,0,0,0,False,1 2 _
J Smith,_,_,_,0,0,0,0,False,_ _ _
A Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,1,_,_,1,0,0,0,False,1 _ _
Halbach,_,2,_,2,0,0,0,False,_ 2 _
Gonzalez,_,_,_,0,2,0,2,True,_ _ _
Glascoe,1,_,_,0,2,0,2,True,1 _ _
Robinson,1,_,_,1,2,0,2,True,1 _ _
Saunders,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,_,_,_,2,0,0,0,False,_ _ _
FitzGerald,_,_,_,0,0,0,0,False,_ _ _
Gonzalez,_,_,_,1,0,0,0,False,_ _ _
A Smith,_,_,_,2,0,0,0,False,_ _ _
McNally,_,_,_,0,0,0,0,False,_ _ _
Robinson,_,2,_,0,0,0,0,False,_ 2 _
Sudyka,_,2,_,1,0,0,0,False,_ 2 _
Saunders,1,2,_,1,0,0,0,False,1 2 _
J Smith,1,2,_,2,0,0,0,False,1 2 _
Filia,_,_,_,0,1,0,1,True,_ _ _
FitzGerald,_,_,_,1,1,0,1,True,_ _ _
Gonzalez,1,_,_,1,1,0,1,True,1 _ _
A Smith,1,_,3,1,1,0,1,True,1 _ 3
McNally,_,2,_,2,1,1,0,False,_ 2 _
Robinson,_,_,_,0,1,0,1,True,_ _ _
Sudyka,1,_,_,0,1,0,1,True,1 _ _
Saunders,_,2,_,1,1,0,1,True,_ 2 _
J Smith,_,2,_,2,1,0,1,True,_ 2 _
Filia,_,_,3,2,1,1,0,False,_ _ 3
FitzGerald,1,_,3,2,1,1,0,False,1 _ 3
Gonzalez,_,_,_,0,0,0,0,False,_ _ _
A Smith,_,_,_,1,0,0,0,False,_ _ _
McNally,_,_,_,2,0,0,0,False,_ _ _
Robinson,_,_,_,0,0,0,0,False,_ _ _
Sudyka,_,_,_,1,0,0,0,False,_ _ _
Saunders,1,_,_,1,0,0,0,False,1 _ _
J Smith,_,2,_,2,0,0,0,False,_ 2 _
Filia,_,_,_,0,1,0,1,True,_ _ _
FitzGerald,_,_,_,1,1,0,1,True,_ _ _
Gonzalez,_,_,_,1,1,1,0,False,_ _ _
A Smith,1,_,_,1,1,1,0,False,1 _ _
McNally,1,_,_,2,1,1,0,False,1 _ _
Robinson,_,_,_,0,0,0,0,False,_ _ _
Sudyka,_,2,_,0,0,0,0,False,_ 2 _
Saunders,_,2,_,1,0,0,0,False,_ 2 _
J Smith,1,2,_,1,0,0,0,False,1 2 _
Filia,1,2,_,2,0,0,0,False,1 2 _
Fuhrman,_,_,_,0,1,0,1,True,_ _ _
Robinson,_,_,_,1,1,0,1,True,_ _ _
Filia,_,_,_,2,1,0,1,True,_ _ _
Lucchetti,1,_,_,2,1,0,1,True,1 _ _
Halbach,1,_,3,2,1,0,1,True,1 _ 3
McNally,1,2,_,2,1,1,0,False,1 2 _
Glascoe,_,_,_,0,0,0,0,False,_ _ _
Kleszcz,1,_,_,0,0,0,0,False,1 _ _
Costello,_,2,_,1,0,0,0,False,_ 2 _
Fuhrman,_,_,3,2,0,0,0,False,_ _ 3
Robinson,_,_,_,0,0,0,0,False,_ _ _
Filia,_,_,_,1,0,0,0,False,_ _ _
Lucchetti,_,_,_,2,0,0,0,False,_ _ _
Halbach,_,_,_,0,1,0,1,True,_ _ _
McNally,_,_,_,1,1,0,1,True,_ _ _
Glascoe,1,_,_,1,1,0,1,True,1 _ _
Kleszcz,_,2,_,2,1,0,1,True,_ 2 _
Costello,1,_,_,2,1,1,0,False,1 _ _
Fuhrman,_,_,_,0,3,0,3,True,_ _ _
Robinson,1,_,_,0,3,0,3,True,1 _ _
Filia,1,_,_,1,3,0,3,True,1 _ _
Lucchetti,1,_,_,2,3,0,3,True,1 _ _
Halbach,1,_,_,2,3,0,3,True,1 _ _
McNally,1,2,3,2,3,0,3,True,1 2 3
Glascoe,1,2,3,2,3,1,2,True,1 2 3
Kleszcz,1,_,3,2,3,3,0,False,1 _ 3
Costello,_,_,_,0,0,0,0,False,_ _ _
Fuhrman,_,2,_,0,0,0,0,False,_ 2 _
Robinson,_,2,_,1,0,0,0,False,_ 2 _
Filia,_,2,_,2,0,0,0,False,_ 2 _
Lucchetti,_,_,_,0,0,0,0,False,_ _ _
Halbach,_,_,_,1,0,0,0,False,_ _ _
McNally,_,_,_,2,0,0,0,False,_ _ _
Glascoe,_,2,_,2,0,0,0,False,_ 2 _
Kleszcz,1,_,3,2,0,0,0,False,1 _ 3
Costello,_,_,_,0,0,0,0,False,_ _ _
Fuhrman,_,_,_,1,0,0,0,False,_ _ _
Fejeran,_,_,_,2,0,0,0,False,_ _ _
FitzGerald,_,_,_,0,1,0,1,True,_ _ _
Lucchetti,_,_,_,1,1,0,1,True,_ _ _
Halbach,_,_,_,2,1,0,1,True,_ _ _
McNally,_,2,_,2,1,0,1,True,_ 2 _
Glascoe,1,_,_,2,1,1,0,False,1 _ _
Saunders,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,_,2,_,1,0,0,0,False,_ 2 _
FitzGerald,_,2,_,2,0,0,0,False,_ 2 _
Gonzalez,_,_,_,0,4,0,4,True,_ _ _
McNally,_,_,_,1,4,0,4,True,_ _ _
A Smith,_,_,_,2,4,0,4,True,_ _ _
Robinson,_,_,_,2,4,1,3,True,_ _ _
Sudyka,_,2,_,2,4,1,3,True,_ 2 _
Saunders,1,2,_,2,4,1,3,True,1 2 _
J Smith,_,2,3,2,4,2,2,True,_ 2 3
Filia,1,_,_,2,4,4,0,False,1 _ _
FitzGerald,_,_,_,0,3,0,3,True,_ _ _
Gonzalez,1,_,_,0,3,0,3,True,1 _ _
McNally,1,2,_,0,3,0,3,True,1 2 _
A Smith,1,2,_,1,3,0,3,True,1 2 _
Robinson,1,2,_,2,3,0,3,True,1 2 _
Sudyka,_,2,3,2,3,1,2,True,_ 2 3
Saunders,1,_,_,2,3,3,0,False,1 _ _
J Smith,_,_,_,0,2,0,2,True,_ _ _
Filia,1,_,_,0,2,0,2,True,1 _ _
FitzGerald,1,2,_,0,2,0,2,True,1 2 _
Gonzalez,_,_,_,2,2,1,1,True,_ _ _
McNally,1,_,_,2,2,1,1,True,1 _ _
A Smith,_,_,3,2,2,2,0,False,_ _ 3
Robinson,_,_,_,0,4,0,4,True,_ _ _
Sudyka,_,_,_,1,4,0,4,True,_ _ _
Saunders,_,_,_,1,4,1,3,True,_ _ _
J Smith,_,_,_,2,4,1,3,True,_ _ _
Filia,1,_,_,2,4,1,3,True,1 _ _
FitzGerald,1,2,_,2,4,1,3,True,1 2 _
Gonzalez,_,_,_,2,4,4,0,False,_ _ _
McNally,1,_,_,2,4,4,0,False,1 _ _
Costello,_,_,_,0,2,0,2,True,_ _ _
Robinson,_,_,_,1,2,0,2,True,_ _ _
Fuhrman,1,_,_,1,2,0,2,True,1 _ _
Kleszcz,_,2,_,1,2,1,1,True,_ 2 _
Halbach,_,2,_,2,2,1,1,True,_ 2 _
Filia,_,_,3,2,2,2,0,False,_ _ 3
FitzGerald,_,_,_,0,0,0,0,False,_ _ _
Lucchetti,_,_,_,1,0,0,0,False,_ _ _
Glascoe,1,_,_,1,0,0,0,False,1 _ _
Costello,1,_,_,2,0,0,0,False,1 _ _
Robinson,_,_,_,0,0,0,0,False,_ _ _
Fuhrman,_,_,_,1,0,0,0,False,_ _ _
Kleszcz,_,_,_,2,0,0,0,False,_ _ _
Halbach,_,_,_,0,0,0,0,False,_ _ _
Filia,_,_,_,1,0,0,0,False,_ _ _
FitzGerald,_,_,_,2,0,0,0,False,_ _ _
Saunders,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,_,_,_,2,0,0,0,False,_ _ _
FitzGerald,_,_,_,0,0,0,0,False,_ _ _
Gonzalez,_,_,_,1,0,0,0,False,_ _ _
McNally,_,_,_,2,0,0,0,False,_ _ _
Glascoe,_,_,_,0,1,0,1,True,_ _ _
Robinson,_,_,_,1,1,0,1,True,_ _ _
Sudyka,1,_,_,1,1,0,1,True,1 _ _
Saunders,1,_,_,2,1,0,1,True,1 _ _
J Smith,_,2,_,2,1,1,0,False,_ 2 _
Filia,_,_,_,0,1,0,1,True,_ _ _
FitzGerald,1,_,_,0,1,0,1,True,1 _ _
Gonzalez,1,_,3,0,1,0,1,True,1 _ 3
McNally,1,2,_,0,1,1,0,False,1 2 _
Kleszcz,1,2,_,1,1,1,0,False,1 2 _
Robinson,1,2,_,2,1,1,0,False,1 2 _
Sudyka,_,_,_,0,0,0,0,False,_ _ _
Saunders,_,_,_,1,0,0,0,False,_ _ _
J Smith,_,2,_,1,0,0,0,False,_ 2 _
Filia,_,2,_,2,0,0,0,False,_ 2 _
FitzGerald,_,_,_,0,0,0,0,False,_ _ _
Gonzalez,_,_,_,1,0,0,0,False,_ _ _
McNally,1,_,_,1,0,0,0,False,1 _ _
Kleszcz,_,_,_,0,0,0,0,False,_ _ _
Robinson,_,_,_,1,0,0,0,False,_ _ _
Sudyka,_,_,_,2,0,0,0,False,_ _ _
Saunders,_,_,_,0,3,0,3,True,_ _ _
J Smith,1,_,_,0,3,0,3,True,1 _ _
Filia,1,_,_,1,3,0,3,True,1 _ _
Halbach,_,2,_,2,3,0,3,True,_ 2 _
Gonzalez,1,_,_,2,3,1,2,True,1 _ _
McNally,_,2,3,2,3,1,2,True,_ 2 3
Kleszcz,_,_,3,2,3,3,0,False,_ _ 3
Robinson,_,_,_,0,0,0,0,False,_ _ _
Sudyka,_,_,_,1,0,0,0,False,_ _ _
Saunders,_,_,_,2,0,0,0,False,_ _ _
Saunders,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,_,2,_,1,0,0,0,False,_ 2 _
FitzGerald,_,2,_,2,0,0,0,False,_ 2 _
Gonzalez,_,_,_,0,0,0,0,False,_ _ _
McNally,_,_,_,1,0,0,0,False,_ _ _
A Smith,_,_,_,2,0,0,0,False,_ _ _
Robinson,_,_,_,0,0,0,0,False,_ _ _
Sudyka,1,_,_,0,0,0,0,False,1 _ _
Saunders,1,_,_,1,0,0,0,False,1 _ _
J Smith,1,2,_,1,0,0,0,False,1 2 _
Filia,1,2,_,2,0,0,0,False,1 2 _
FitzGerald,_,_,_,0,0,0,0,False,_ _ _
Gonzalez,1,_,_,0,0,0,0,False,1 _ _
McNally,1,_,_,1,0,0,0,False,1 _ _
A Smith,_,_,_,0,0,0,0,False,_ _ _
Robinson,_,_,_,1,0,0,0,False,_ _ _
Sudyka,1,_,_,1,0,0,0,False,1 _ _
Saunders,1,_,_,2,0,0,0,False,1 _ _
J Smith,_,_,_,0,0,0,0,False,_ _ _
Filia,_,_,_,1,0,0,0,False,_ _ _
Halbach,_,_,_,2,0,0,0,False,_ _ _
Gonzalez,_,2,_,2,0,0,0,False,_ 2 _
McNally,1,2,_,2,0,0,0,False,1 2 _
Fuhrman,_,_,_,0,2,0,2,True,_ _ _
Robinson,1,_,_,0,2,0,2,True,1 _ _
Sudyka,1,_,3,0,2,0,2,True,1 _ 3
Saunders,1,_,3,1,2,0,2,True,1 _ 3
J Smith,1,_,_,2,2,1,1,True,1 _ _
Filia,1,2,_,2,2,1,1,True,1 2 _
Halbach,1,2,_,2,2,2,0,False,1 2 _
Gonzalez,_,_,_,0,3,0,3,True,_ _ _
McNally,_,2,_,0,3,0,3,True,_ 2 _
Fuhrman,_,2,_,1,3,0,3,True,_ 2 _
Robinson,1,_,3,1,3,0,3,True,1 _ 3
Sudyka,_,_,3,2,3,1,2,True,_ _ 3
Saunders,_,_,_,2,3,3,0,False,_ _ _
J Smith,_,_,_,0,0,0,0,False,_ _ _
Filia,_,_,_,1,0,0,0,False,_ _ _
Halbach,_,_,_,2,0,0,0,False,_ _ _
Saunders,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,_,_,_,2,0,0,0,False,_ _ _
FitzGerald,_,_,_,0,0,0,0,False,_ _ _
Gonzalez,_,_,_,1,0,0,0,False,_ _ _
Lucchetti,_,_,_,2,0,0,0,False,_ _ _
McNally,_,_,_,0,3,0,3,True,_ _ _
Robinson,1,_,_,0,3,0,3,True,1 _ _
Sudyka,_,_,_,2,3,0,3,True,_ _ _
Saunders,1,_,_,2,3,0,3,True,1 _ _
J Smith,_,_,3,2,3,1,2,True,_ _ 3
Filia,_,2,_,2,3,2,1,True,_ 2 _
FitzGerald,1,_,_,2,3,3,0,False,1 _ _
Gonzalez,_,_,_,0,0,0,0,False,_ _ _
Lucchetti,_,_,_,1,0,0,0,False,_ _ _
McNally,_,_,_,2,0,0,0,False,_ _ _
Robinson,_,_,_,0,0,0,0,False,_ _ _
Sudyka,_,_,_,1,0,0,0,False,_ _ _
Saunders,_,_,_,2,0,0,0,False,_ _ _
J Smith,_,_,_,0,1,0,1,True,_ _ _
Filia,_,_,_,0,1,1,0,False,_ _ _
FitzGerald,_,_,_,1,1,1,0,False,_ _ _
Gonzalez,_,_,_,2,1,1,0,False,_ _ _
Lucchetti,_,_,_,0,0,0,0,False,_ _ _
McNally,_,_,_,1,0,0,0,False,_ _ _
Fuhrman,_,2,_,1,0,0,0,False,_ 2 _
Sudyka,1,2,_,1,0,0,0,False,1 2 _
Saunders,1,2,_,2,0,0,0,False,1 2 _
J Smith,_,_,_,0,0,0,0,False,_ _ _
Filia,_,_,_,1,0,0,0,False,_ _ _
FitzGerald,_,_,_,2,0,0,0,False,_ _ _
Gonzalez,_,_,_,0,0,0,0,False,_ _ _
Lucchetti,1,_,_,0,0,0,0,False,1 _ _
McNally,1,_,_,1,0,0,0,False,1 _ _
Fuhrman,1,2,_,1,0,0,0,False,1 2 _
Sudyka,1,2,3,1,0,0,0,False,1 2 3
Halbach,1,2,3,2,0,0,0,False,1 2 3
McNally,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,1,_,_,1,0,0,0,False,1 _ _
Gonzalez,1,_,_,2,0,0,0,False,1 _ _
A Smith,_,_,_,0,2,0,2,True,_ _ _
Fuhrman,1,_,_,0,2,0,2,True,1 _ _
Halbach,_,2,3,0,2,0,2,True,_ 2 3
Saunders,_,_,3,1,2,1,1,True,_ _ 3
Sudyka,_,_,_,2,2,2,0,False,_ _ _
McNally,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,_,_,_,2,0,0,0,False,_ _ _
Gonzalez,_,_,_,0,0,0,0,False,_ _ _
A Smith,1,_,_,0,0,0,0,False,1 _ _
Fuhrman,1,_,_,1,0,0,0,False,1 _ _
Halbach,1,2,_,1,0,0,0,False,1 2 _
Saunders,1,2,3,1,0,0,0,False,1 2 3
Sudyka,1,2,3,2,0,0,0,False,1 2 3
McNally,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,_,2,_,1,0,0,0,False,_ 2 _
Gonzalez,_,2,_,2,0,0,0,False,_ 2 _
A Smith,_,_,_,0,0,0,0,False,_ _ _
Fuhrman,_,_,_,1,0,0,0,False,_ _ _
Halbach,_,_,_,2,0,0,0,False,_ _ _
Saunders,1,_,_,2,0,0,0,False,1 _ _
Sudyka,_,_,_,0,2,0,2,True,_ _ _
Glascoe,1,_,_,0,2,0,2,True,1 _ _
J Smith,1,2,_,0,2,0,2,True,1 2 _
Filia,1,2,3,0,2,0,2,True,1 2 3
Gonzalez,_,2,3,1,2,1,1,True,_ 2 3
A Smith,1,2,3,1,2,1,1,True,1 2 3
Fuhrman,_,2,3,2,2,2,0,False,_ 2 3
Halbach,1,2,3,2,2,2,0,False,1 2 3
Saunders,_,_,_,0,1,0,1,True,_ _ _
Sudyka,1,_,_,0,1,0,1,True,1 _ _
Glascoe,1,_,_,1,1,0,1,True,1 _ _
J Smith,1,2,_,1,1,0,1,True,1 2 _
Filia,1,2,_,2,1,0,1,True,1 2 _
Gonzalez,1,2,_,2,1,1,0,False,1 2 _
A Smith,_,_,_,0,0,0,0,False,_ _ _
Fuhrman,_,_,_,1,0,0,0,False,_ _ _
Halbach,_,_,_,2,0,0,0,False,_ _ _
Saunders,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,_,_,_,2,0,0,0,False,_ _ _
FitzGerald,_,_,_,0,0,0,0,False,_ _ _
Gonzalez,_,_,_,1,0,0,0,False,_ _ _
Lucchetti,_,_,_,2,0,0,0,False,_ _ _
McNally,1,_,_,2,0,0,0,False,1 _ _
Robinson,_,2,3,2,0,0,0,False,_ 2 3
Sudyka,_,_,_,0,0,0,0,False,_ _ _
Saunders,_,_,_,1,0,0,0,False,_ _ _
J Smith,1,_,_,1,0,0,0,False,1 _ _
Filia,1,_,_,2,0,0,0,False,1 _ _
FitzGerald,1,2,_,2,0,0,0,False,1 2 _
Gonzalez,_,_,_,0,0,0,0,False,_ _ _
Lucchetti,_,_,_,1,0,0,0,False,_ _ _
McNally,1,_,_,1,0,0,0,False,1 _ _
Robinson,1,_,_,2,0,0,0,False,1 _ _
Sudyka,_,_,_,0,0,0,0,False,_ _ _
Saunders,_,2,_,0,0,0,0,False,_ 2 _
J Smith,1,2,_,1,0,0,0,False,1 2 _
Filia,1,2,_,2,0,0,0,False,1 2 _
FitzGerald,_,_,_,0,0,0,0,False,_ _ _
Gonzalez,_,_,_,1,0,0,0,False,_ _ _
Lucchetti,_,2,_,1,0,0,0,False,_ 2 _
McNally,_,2,_,2,0,0,0,False,_ 2 _
Robinson,1,2,_,2,0,0,0,False,1 2 _
Sudyka,1,2,3,2,0,0,0,False,1 2 3
Saunders,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,_,_,_,2,0,0,0,False,_ _ _
FitzGerald,1,_,_,2,0,0,0,False,1 _ _
Gonzalez,1,_,3,2,0,0,0,False,1 _ 3
Lucchetti,_,_,_,0,0,0,0,False,_ _ _
McNally,_,_,_,1,0,0,0,False,_ _ _
Robinson,_,_,_,2,0,0,0,False,_ _ _
Glascoe,_,_,_,0,0,0,0,False,_ _ _
A Smith,_,_,_,1,0,0,0,False,_ _ _
J Smith,1,_,_,1,0,0,0,False,1 _ _
Glascoe,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,_,_,_,2,0,0,0,False,_ _ _
FitzGerald,_,_,_,0,0,0,0,False,_ _ _
Gonzalez,_,_,_,1,0,0,0,False,_ _ _
Halbach,_,_,_,2,0,0,0,False,_ _ _
McNally,_,_,_,0,0,0,0,False,_ _ _
Robinson,_,_,_,1,0,0,0,False,_ _ _
Sudyka,_,_,_,2,0,0,0,False,_ _ _
Glascoe,_,_,_,0,0,0,0,False,_ _ _
J Smith,_,_,_,1,0,0,0,False,_ _ _
Filia,_,2,_,1,0,0,0,False,_ 2 _
FitzGerald,1,2,_,1,0,0,0,False,1 2 _
Gonzalez,1,2,3,1,0,0,0,False,1 2 3
Halbach,_,_,_,0,0,0,0,False,_ _ _
McNally,1,_,_,0,0,0,0,False,1 _ _
Robinson,1,_,_,1,0,0,0,False,1 _ _
Sudyka,1,_,_,2,0,0,0,False,1 _ _
Glascoe,1,2,_,2,0,0,0,False,1 2 _
J Smith,1,2,3,2,0,0,0,False,1 2 3
Filia,_,_,_,0,0,0,0,False,_ _ _
FitzGerald,_,_,_,1,0,0,0,False,_ _ _
Gonzalez,1,_,_,1,0,0,0,False,1 _ _
Halbach,1,2,_,1,0,0,0,False,1 2 _
McNally,1,2,_,1,0,0,0,False,1 2 _
Robinson,_,_,_,0,0,0,0,False,_ _ _
Sudyka,1,_,_,0,0,0,0,False,1 _ _
Glascoe,_,2,_,1,0,0,0,False,_ 2 _
J Smith,_,2,_,2,0,0,0,False,_ 2 _
Filia,1,2,_,2,0,0,0,False,1 2 _
FitzGerald,_,_,_,0,0,0,0,False,_ _ _
Gonzalez,_,_,_,1,0,0,0,False,_ _ _
Halbach,_,_,_,2,0,0,0,False,_ _ _
McNally,_,_,3,2,0,0,0,False,_ _ 3
Robinson,1,_,3,2,0,0,0,False,1 _ 3
Sudyka,_,_,_,0,0,0,0,False,_ _ _
Glascoe,1,_,_,0,0,0,0,False,1 _ _
J Smith,_,2,_,1,0,0,0,False,_ 2 _
Filia,_,2,3,1,0,0,0,False,_ 2 3
FitzGerald,1,2,3,1,0,0,0,False,1 2 3
Gonzalez,1,2,3,2,0,0,0,False,1 2 3
Halbach,_,_,_,0,0,0,0,False,_ _ _
McNally,_,_,_,1,0,0,0,False,_ _ _
Robinson,_,_,_,2,0,0,0,False,_ _ _
Glascoe,_,_,_,0,0,0,0,False,_ _ _
J Smith,1,_,_,0,0,0,0,False,1 _ _
Filia,_,2,_,1,0,0,0,False,_ 2 _
FitzGerald,_,2,_,2,0,0,0,False,_ 2 _
A Smith,_,_,_,0,0,0,0,False,_ _ _
Gonzalez,_,_,_,1,0,0,0,False,_ _ _
Robinson,_,_,_,2,0,0,0,False,_ _ _
Saunders,_,_,_,0,0,0,0,False,_ _ _
Sudyka,_,_,_,1,0,0,0,False,_ _ _
Glascoe,_,_,_,2,0,0,0,False,_ _ _
J Smith,1,_,_,2,0,0,0,False,1 _ _
Filia,_,_,_,0,1,0,1,True,_ _ _
FitzGerald,_,_,_,1,1,0,1,True,_ _ _
A Smith,1,_,_,1,1,0,1,True,1 _ _
Gonzalez,_,2,3,1,1,0,1,True,_ 2 3
Robinson,_,_,3,2,1,1,0,False,_ _ 3
Saunders,_,_,_,0,0,0,0,False,_ _ _
Sudyka,_,_,_,1,0,0,0,False,_ _ _
Glascoe,_,_,_,2,0,0,0,False,_ _ _
J Smith,_,_,_,0,0,0,0,False,_ _ _
Filia,_,_,_,1,0,0,0,False,_ _ _
FitzGerald,_,_,_,2,0,0,0,False,_ _ _
A Smith,_,_,_,0,1,0,1,True,_ _ _
Gonzalez,_,_,_,1,1,0,1,True,_ _ _
Fuhrman,_,_,_,2,1,0,1,True,_ _ _
